"","link","nombre","direccion","localidad","provincia","pais","telefono","google_link","coordenadas","web_oficial"
"351","http://www.alternativateatral.com.ar/espacio1700-biblioteca-marcelino-reyes","BIBLIOTECA MARCELINO REYES","Dalmacio Velez 758","La Rioja","La Rioja","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Dalmacio+Velez+758%2C+La+Rioja%2C+Argentina","0","NaN"
"352","http://www.alternativateatral.com.ar/espacio5141-natan-restaurante-pub","NATAN RESTAURANTE PUB","Ruta Panamericana km 24","Blanco Encalada","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ruta+Panamericana+km+24%2C+Blanco+Encalada%2C+Argentina","0","NaN"
"353","http://www.alternativateatral.com.ar/espacio5319-historias-bar","HISTORIAS  BAR","Av.  Champagnat  s/n","El Challao","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E++Champagnat++s%2Fn%2C+El+Challao%2C+Argentina","0","NaN"
"354","http://www.alternativateatral.com.ar/espacio2811-casa-de-la-cultura-de-gral-alvear","CASA DE LA CULTURA DE GRAL. ALVEAR","Avda. Alvear Oeste  550","General Alvear","Mendoza","Argentina","(02625) 1552-5063","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avda%2E+Alvear+Oeste++550%2C+General+Alvear%2C+Argentina","0","NaN"
"355","http://www.alternativateatral.com.ar/espacio1854-casa-molina-pico","CASA MOLINA PICO","Paroissiens 747","Gllén","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Paroissiens+747%2C+Gll%C3%A9n%2C+Argentina","0","NaN"
"356","http://www.alternativateatral.com.ar/espacio4944-auditorio-deodoro-roca","AUDITORIO DEODORO ROCA","Calle Antonio Tomba 54","Godoy Cruz","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+Antonio+Tomba+54%2C+Godoy+Cruz%2C+Argentina","0","NaN"
"357","http://www.alternativateatral.com.ar/espacio2504-artaud-bar-cultural","ARTAUD BAR CULTURAL","Ricardo Videla 1385 - San José","Guaymallén","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ricardo+Videla+1385+%2D+San+Jos%C3%A9%2C+Guaymall%C3%A9n%2C+Argentina","0","NaN"
"358","http://www.alternativateatral.com.ar/espacio4981-casa-del-bicentenario","CASA DEL BICENTENARIO","Neuquen al 100. La Colonia","Junin","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Neuquen+al+100%2E+La+Colonia%2C+Junin%2C+Argentina","0","NaN"
"359","http://www.alternativateatral.com.ar/espacio6670-municipalidad-de-la-paz","MUNICIPALIDAD  DE  LA  PAZ","Municipalidad  de  La  Paz","La Paz","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Municipalidad++de++La++Paz%2C+La+Paz%2C+Argentina","0","NaN"
"360","http://www.alternativateatral.com.ar/espacio3912-cementerio","CEMENTERIO","San Martín 1000","las Heras","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+1000%2C+las+Heras%2C+Argentina","0","NaN"
"361","http://www.alternativateatral.com.ar/espacio4903-casa-de-la-historia-y-la-cultura-del-bicentenario-juanita-vera","CASA DE LA HISTORIA Y LA CULTURA DEL BICENTENARIO JUANITA VERA","Fleming s/n, Villa Tulumaya, Lavalle","Lavalle","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Fleming+s%2Fn%2C+Villa+Tulumaya%2C+Lavalle%2C+Lavalle%2C+Argentina","0","NaN"
"362","http://www.alternativateatral.com.ar/espacio5323-espacio-de-arte-las-marias","ESPACIO DE ARTE LAS MARÍAS","Calle Las Marías 4958. Chacras de Coria","Lujan de Cuyo","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+Las+Mar%C3%ADas+4958%2E+Chacras+de+Coria%2C+Lujan+de+Cuyo%2C+Argentina","0","NaN"
"363","http://www.alternativateatral.com.ar/espacio6006-a-las-brasas","A LAS BRASAS","Maza 2582","Maipú","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Maza+2582%2C+Maip%C3%BA%2C+Argentina","0","NaN"
"364","http://www.alternativateatral.com.ar/espacio6748-348-bar","348 BAR","San Lorenzo 348","Mendoza","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Lorenzo+348%2C+Mendoza%2C+Argentina","0","NaN"
"365","http://www.alternativateatral.com.ar/espacio6177-b-san-isidro-sur","B° SAN ISIDRO SUR","San Isidro s/n","Rivadavia","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Isidro+s%2Fn%2C+Rivadavia%2C+Argentina","0","NaN"
"366","http://www.alternativateatral.com.ar/espacio5367-cine-teatro-real","CINE TEATRO REAL","San Martín 333, Distrito La Consulta","San Carlos","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+333%2C+Distrito+La+Consulta%2C+San+Carlos%2C+Argentina","0","NaN"
"367","http://www.alternativateatral.com.ar/espacio6480-anexo-esc-municipal-de-teatro-david-blanco","ANEXO ESC. MUNICIPAL DE TEATRO DAVID BLANCO","Agustín Alvarez y Remedios de Escalada","San Martín","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Agust%C3%ADn+Alvarez+y+Remedios+de+Escalada%2C+San+Mart%C3%ADn%2C+Argentina","0","NaN"
"368","http://www.alternativateatral.com.ar/espacio4950-auditorio-facultad-ciencias-aplicadas-a-la-industria","AUDITORIO FACULTAD CIENCIAS APLICADAS A LA INDUSTRIA","BERNARDO DE IRIGOYEN 375","San Rafael","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BERNARDO+DE+IRIGOYEN+375%2C+San+Rafael%2C+Argentina","0","NaN"
"369","http://www.alternativateatral.com.ar/espacio6472-cantina-bar-centenario","CANTINA BAR CENTENARIO","Calle 7 de Diciembre","Santa Rosa","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+7+de+Diciembre%2C+Santa+Rosa%2C+Argentina","0","NaN"
"370","http://www.alternativateatral.com.ar/espacio5914-auditorio-municipal-de-tunuyan-dr-jorge-raul-silvano","AUDITORIO MUNICIPAL DE TUNUYÁN DR. JORGE RAÚL SILVANO","Alem 748","Tunuyán","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Alem+748%2C+Tunuy%C3%A1n%2C+Argentina","0","NaN"
"371","http://www.alternativateatral.com.ar/espacio5915-centro-cultural-de-uspallata","CENTRO CULTURAL DE USPALLATA","Ruta 52 esquina Av. Las Heras","Uspallata","Mendoza","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ruta+52+esquina+Av%2E+Las+Heras%2C+Uspallata%2C+Argentina","0","NaN"
"372","http://www.alternativateatral.com.ar/espacio4367-casa-de-la-cultura-del-bicentenario","CASA DE LA CULTURA DEL BICENTENARIO","Sarmiento 75","Alem","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sarmiento+75%2C+Alem%2C+Argentina","0","NaN"
"373","http://www.alternativateatral.com.ar/espacio4410-casa-del-bicentenario","CASA DEL BICENTENARIO","-","Aristóbulo del Valle","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Arist%C3%B3bulo+del+Valle%2C+Argentina","0","NaN"
"374","http://www.alternativateatral.com.ar/espacio3596-club-de-teatro-el-dorado","CLUB DE TEATRO EL DORADO","B. Matienzo-Mz. 111- Casa 06 - Barrio 20 Viviendas","Eldorado","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=B%2E+Matienzo%2DMz%2E+111%2D+Casa+06+%2D+Barrio+20+Viviendas%2C+Eldorado%2C+Argentina","0","NaN"
"375","http://www.alternativateatral.com.ar/espacio4411-casa-del-bicentenario","CASA DEL BICENTENARIO","-","Montecarlo","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Montecarlo%2C+Argentina","0","NaN"
"376","http://www.alternativateatral.com.ar/espacio3248-artesanato","ARTESANATO","Cuarto tramo de la Costanera de Posadas","Posadas","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Cuarto+tramo+de+la+Costanera+de+Posadas%2C+Posadas%2C+Argentina","0","NaN"
"377","http://www.alternativateatral.com.ar/espacio5341-centro-cultural-ladislao-ziman","CENTRO CULTURAL LADISLAO ZIMAN","--","Puerto Esperanza","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Puerto+Esperanza%2C+Argentina","0","NaN"
"378","http://www.alternativateatral.com.ar/espacio3161-escuela-164","ESCUELA 164","Calle 25 de Mayo en el Bº Villa Nueva","Puerto Iguazú","Misiones","Argentina","03757 - 42-1988 Y 42-0329","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+25+de+Mayo+en+el+B%C2%BA+Villa+Nueva%2C+Puerto+Iguaz%C3%BA%2C+Argentina","0","NaN"
"379","http://www.alternativateatral.com.ar/espacio4412-cine-teatro-san-martin","CINE TEATRO SAN MARTÍN","San Martín y San Luis","Puerto Rico","Misiones","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+y+San+Luis%2C+Puerto+Rico%2C+Argentina","0","NaN"
"380","http://www.alternativateatral.com.ar/espacio4165-bar-dejavu","BAR DEJA-VU","Mendoza y La Pampa","Cutral Co","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Mendoza+y+La+Pampa%2C+Cutral+Co%2C+Argentina","0","NaN"
"381","http://www.alternativateatral.com.ar/espacio6691-biblioteca-popular-dr-gregorio-alvarez","BIBLIOTECA POPULAR DR. GREGORIO ALVAREZ","Coronel Suarez 420","Junín de los Andes","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Coronel+Suarez+420%2C+Jun%C3%ADn+de+los+Andes%2C+Argentina","0","NaN"
"382","http://www.alternativateatral.com.ar/espacio4493-casino-magic","CASINO MAGIC","Teodoro Planas 4005","Neuquén","Neuquén","Argentina","0800 666 2442","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Teodoro+Planas+4005%2C+Neuqu%C3%A9n%2C+Argentina","0","NaN"
"383","http://www.alternativateatral.com.ar/espacio2671-a-el-arrimadero-teatro","A! EL ARRIMADERO TEATRO","Misiones 234","Neuquen Capital","Neuquén","Argentina","442 1457","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Misiones+234%2C+Neuquen+Capital%2C+Argentina","0","NaN"
"384","http://www.alternativateatral.com.ar/espacio6663-centro-comunitario-de-piedra-del-aguila","CENTRO COMUNITARIO DE PIEDRA DEL ÁGUILA","Centro comunitario de Piedra del Águila","Piedra del Águila","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Centro+comunitario+de+Piedra+del+%C3%81guila%2C+Piedra+del+%C3%81guila%2C+Argentina","0","NaN"
"385","http://www.alternativateatral.com.ar/espacio4662-el-zaguan","EL ZAGUÁN","San Martín 239","Plottier","Neuquén","Argentina","155701450 / 156333139 / 154652840","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+239%2C+Plottier%2C+Argentina","0","NaN"
"386","http://www.alternativateatral.com.ar/espacio1266-borrar","BORRAR","BORRAR","San Martín de los Andes","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BORRAR%2C+San+Mart%C3%ADn+de+los+Andes%2C+Argentina","0","NaN"
"387","http://www.alternativateatral.com.ar/espacio5996-libreria-morgana","LIBRERÍA MORGANA","Av Arrayanes 282","Villa La Angostura","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av+Arrayanes+282%2C+Villa+La+Angostura%2C+Argentina","0","NaN"
"388","http://www.alternativateatral.com.ar/espacio2481-casa-de-la-cultura","CASA DE LA CULTURA","Roca 960","Zapala","Neuquén","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Roca+960%2C+Zapala%2C+Argentina","0","NaN"
"389","http://www.alternativateatral.com.ar/espacio7304-pichi-main","PICHI MAIN","Ruta 151 km. 11","Cinco Saltos","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ruta+151+km%2E+11%2C+Cinco+Saltos%2C+Argentina","0","NaN"
"390","http://www.alternativateatral.com.ar/espacio1811-caja-magica-centro-de-artes-escenicas","CAJA MÁGICA, CENTRO DE ARTES ESCÉNICAS","Roca 381","Cipolletti","Río Negro","Argentina","(0299) 4771550","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Roca+381%2C+Cipolletti%2C+Argentina","0","NaN"
"391","http://www.alternativateatral.com.ar/espacio4177-casa-de-cultura-de-el-bolson","CASA DE CULTURA DE EL BOLSÓN","Diagonal Merino 3270","El Bolsón","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Diagonal+Merino+3270%2C+El+Bols%C3%B3n%2C+Argentina","0","NaN"
"392","http://www.alternativateatral.com.ar/espacio6557-centro-cultural-conesa","CENTRO CULTURAL CONESA","Avda. San Martín y Mitre","General Conesa","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avda%2E+San+Mart%C3%ADn+y+Mitre%2C+General+Conesa%2C+Argentina","0","NaN"
"393","http://www.alternativateatral.com.ar/espacio2200-casa-de-la-cultura","CASA DE LA CULTURA","9 de julio 1043","General Roca","Río Negro","Argentina","+54 9 2984 59-0848","https://maps.google.com/maps?f=q&hl=es&geocode=&q=9+de+julio+1043%2C+General+Roca%2C+Argentina","0","NaN"
"394","http://www.alternativateatral.com.ar/espacio7322-casa-de-la-cultura-del-balneario-de-las-grutas","CASA DE LA CULTURA DEL BALNEARIO DE LAS GRUTAS","Peatonal en la segunda bajada","las Grutas","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Peatonal+en+la+segunda+bajada%2C+las+Grutas%2C+Argentina","0","NaN"
"395","http://www.alternativateatral.com.ar/espacio3618-teatro-el-galpon","TEATRO EL GALPON","Saavedra 78","Luis Beltrán","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Saavedra+78%2C+Luis+Beltr%C3%A1n%2C+Argentina","0","NaN"
"396","http://www.alternativateatral.com.ar/espacio3619-teatro-de-la-barda","TEATRO DE LA BARDA","Sarmiento 476","Río Colorado","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sarmiento+476%2C+R%C3%ADo+Colorado%2C+Argentina","0","NaN"
"397","http://www.alternativateatral.com.ar/espacio4134-araucania","ARAUCANÍA","Av. Bustillo km 11,500","San Carlos de Bariloche","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Bustillo+km+11%2C500%2C+San+Carlos+de+Bariloche%2C+Argentina","0","NaN"
"398","http://www.alternativateatral.com.ar/espacio7246-centro-cultural-2","CENTRO CULTURAL 2","Mitre 849","Viedma","Río Negro","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Mitre+849%2C+Viedma%2C+Argentina","0","NaN"
"399","http://www.alternativateatral.com.ar/espacio792-la-hormiga-circular","LA HORMIGA CIRCULAR","9 de Julio 124","Villa Regina","Río Negro","Argentina","02941 - 462014","https://maps.google.com/maps?f=q&hl=es&geocode=&q=9+de+Julio+124%2C+Villa+Regina%2C+Argentina","0","NaN"
"400","http://www.alternativateatral.com.ar/espacio3850-teatro-municipal","TEATRO MUNICIPAL","Guemes 71","Cafayate","Salta","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Guemes+71%2C+Cafayate%2C+Argentina","0","NaN"
"401","http://www.alternativateatral.com.ar/espacio3857-centro-gaucho","CENTRO GAUCHO","La Caldera, Salta","La Caldera","Salta","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=La+Caldera%2C+Salta%2C+La+Caldera%2C+Argentina","0","NaN"
"402","http://www.alternativateatral.com.ar/espacio3529-casa-de-la-cultura","CASA DE LA CULTURA","Hipólito Yrigoyen 135","Orán","Salta","Argentina","03878 421 274","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Hip%C3%B3lito+Yrigoyen+135%2C+Or%C3%A1n%2C+Argentina","0","NaN"
"403","http://www.alternativateatral.com.ar/espacio2586-anfiteatro-cuchi-legizamon","ANFITEATRO CUCHI LEGIZAMON","Parque San Martín (al frente del lago)","Salta","Salta","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Parque+San+Mart%C3%ADn+%28al+frente+del+lago%29%2C+Salta%2C+Argentina","0","NaN"
"404","http://www.alternativateatral.com.ar/espacio3528-club-circulo-argentino","CLUB CIRCULO ARGENTINO","Rivadavia 320","Tartagal","Salta","Argentina","03878 15 610 516","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Rivadavia+320%2C+Tartagal%2C+Argentina","0","NaN"
"405","http://www.alternativateatral.com.ar/espacio4664-fundacion-instituto-aleman-de-san-juan","FUNDACIÓN INSTITUTO ALEMÁN DE SAN JUAN","Santa Fe 114 este","Agustín Gómez","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Santa+Fe+114+este%2C+Agust%C3%ADn+G%C3%B3mez%2C+Argentina","0","NaN"
"406","http://www.alternativateatral.com.ar/espacio3616-teatro-municipal-de-albardon","TEATRO MUNICIPAL DE ALBARDÓN","Plaza principal s/n","Albardón","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Plaza+principal+s%2Fn%2C+Albard%C3%B3n%2C+Argentina","0","NaN"
"407","http://www.alternativateatral.com.ar/espacio4776-estadio-aldo-cantoni","ESTADIO ALDO CANTONI","Urquiza Esquina San Luis","Capital","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Urquiza+Esquina+San+Luis%2C+Capital%2C+Argentina","0","NaN"
"408","http://www.alternativateatral.com.ar/espacio3638-sala-el-cortijo","SALA EL CORTIJO","Av. de los Ríos 1970","Caucete","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+de+los+R%C3%ADos+1970%2C+Caucete%2C+Argentina","0","NaN"
"409","http://www.alternativateatral.com.ar/espacio4902-casa-del-bicentenario-de-jachal","CASA  DEL  BICENTENARIO DE JACHAL","Vicuña larrain s/n, barrio Frontera Argentina","Jachal","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Vicu%C3%B1a+larrain+s%2Fn%2C+barrio+Frontera+Argentina%2C+Jachal%2C+Argentina","0","NaN"
"410","http://www.alternativateatral.com.ar/espacio5130-centro-de-convenciones-de-la-municipalidad-de-rawson","CENTRO DE CONVENCIONES DE LA MUNICIPALIDAD DE RAWSON","--","Rawson","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Rawson%2C+Argentina","0","NaN"
"411","http://www.alternativateatral.com.ar/espacio6476-espacio-teatral-tes-titeres-en-serio","ESPACIO TEATRAL TES - TÍTERES EN SERIO","Juan B. Justo Sur 335","Rivadavia","San Juan","Argentina","2646713255","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Juan+B%2E+Justo+Sur+335%2C+Rivadavia%2C+Argentina","0","NaN"
"412","http://www.alternativateatral.com.ar/espacio6922-anima-cultural","ÁNIMA CULTURAL","General Paz Oeste 1757","San Juan","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=General+Paz+Oeste+1757%2C+San+Juan%2C+Argentina","0","NaN"
"413","http://www.alternativateatral.com.ar/espacio730-el-avispero-escenica","EL AVISPERO ESCÉNICA","Entre Ríos Sur 1566","Trinidad","San Juan","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Entre+R%C3%ADos+Sur+1566%2C+Trinidad%2C+Argentina","0","NaN"
"414","http://www.alternativateatral.com.ar/espacio2823-auditorio-amigos-de-merlo","AUDITORIO AMIGOS DE MERLO","Becerra 540","Merlo","San Luis","Argentina","(02656) 475153","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Becerra+540%2C+Merlo%2C+Argentina","0","NaN"
"415","http://www.alternativateatral.com.ar/espacio6155-carpa-domo-de-potrero-de-los-funes","CARPA DOMO DE POTRERO DE LOS FUNES","Parque Nativo de Potrero de los Funes","Potrero de los Funes","San Luis","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Parque+Nativo+de+Potrero+de+los+Funes%2C+Potrero+de+los+Funes%2C+Argentina","0","NaN"
"416","http://www.alternativateatral.com.ar/espacio2994-algo-mejor","ALGO MEJOR","Zabala Ortiz 129","San Luis","San Luis","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Zabala+Ortiz+129%2C+San+Luis%2C+Argentina","0","NaN"
"417","http://www.alternativateatral.com.ar/espacio3634-amerian-palace-hotel","AMERIAN PALACE HOTEL","León Guillet 71","Villa Mercedes","San Luis","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Le%C3%B3n+Guillet+71%2C+Villa+Mercedes%2C+Argentina","0","NaN"
"418","http://www.alternativateatral.com.ar/espacio6456-centro-cultural-caleta-olivia","CENTRO CULTURAL CALETA OLIVIA","Avenida San Martín y Patagonia","Caleta Olivia","Santa Cruz","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+San+Mart%C3%ADn+y+Patagonia%2C+Caleta+Olivia%2C+Argentina","0","NaN"
"419","http://www.alternativateatral.com.ar/espacio4640-centro-cultural-el-calafate","CENTRO CULTURAL EL CALAFATE","Julio A. Roca 1110","El Calafate","Santa Cruz","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Julio+A%2E+Roca+1110%2C+El+Calafate%2C+Argentina","0","NaN"
"420","http://www.alternativateatral.com.ar/espacio6440-teatro-san-jose","TEATRO SAN JOSÉ","12 de Octubre 577","Puerto Deseado","Santa Cruz","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=12+de+Octubre+577%2C+Puerto+Deseado%2C+Argentina","0","NaN"
"421","http://www.alternativateatral.com.ar/espacio7217-teatro-municipal-hector-marinero","TEATRO MUNICIPAL HÉCTOR MARINERO","Av. San Martín 849","Rio Gallegos","Santa Cruz","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+San+Mart%C3%ADn+849%2C+Rio+Gallegos%2C+Argentina","0","NaN"
"422","http://www.alternativateatral.com.ar/espacio7352-casa-de-la-cultura","CASA DE LA CULTURA","Alfonsina Storni 1186","Amenabar","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Alfonsina+Storni+1186%2C+Amenabar%2C+Argentina","0","NaN"
"423","http://www.alternativateatral.com.ar/espacio4428-cine-teatro-iris-marga","CINE TEATRO IRIS MARGA","Fisher 824","Amstrong","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Fisher+824%2C+Amstrong%2C+Argentina","0","NaN"
"424","http://www.alternativateatral.com.ar/espacio3500-radio-gen-fm-919-mhz","RADIO GEN FM 91.9 MHZ","Euskalerria 493","Arrecifes","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Euskalerria+493%2C+Arrecifes%2C+Argentina","0","NaN"
"425","http://www.alternativateatral.com.ar/espacio761-cyrano-restobar","CYRANO RESTO-BAR","Corrientes 726","Arroyo Seco","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Corrientes+726%2C+Arroyo+Seco%2C+Argentina","0","NaN"
"426","http://www.alternativateatral.com.ar/espacio3423-auditorio-municpal-avellaneda","AUDITORIO MUNICPAL AVELLANEDA","Av. San Martín 830","Avellaneda","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+San+Mart%C3%ADn+830%2C+Avellaneda%2C+Argentina","0","NaN"
"427","http://www.alternativateatral.com.ar/espacio1733-sala-siripo","SALA SIRIPO","Centenario 1550","Cañada de Gomez","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Centenario+1550%2C+Ca%C3%B1ada+de+Gomez%2C+Argentina","0","NaN"
"428","http://www.alternativateatral.com.ar/espacio1617-centro-cultural-municipal-teatro-casado","CENTRO CULTURAL MUNICIPAL TEATRO CASADO","Ov. Lagos 2134","Casilda","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ov%2E+Lagos+2134%2C+Casilda%2C+Argentina","0","NaN"
"429","http://www.alternativateatral.com.ar/espacio806-centro-cultural-sociedad-italiana","CENTRO CULTURAL SOCIEDAD ITALIANA","Avda. H. Yrigoyen 250","Ceres","Santa Fe","Argentina","03491-42004","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avda%2E+H%2E+Yrigoyen+250%2C+Ceres%2C+Argentina","0","NaN"
"430","http://www.alternativateatral.com.ar/espacio5831-biblioteca-popular-presbitero-antonio-bonini","BIBLIOTECA POPULAR PRESBÍTERO ANTONIO BONINI","9 de Julio 132","Clucellas","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=9+de+Julio+132%2C+Clucellas%2C+Argentina","0","NaN"
"431","http://www.alternativateatral.com.ar/espacio4364-dante-alighieri","DANTE ALIGHIERI","Sarmiento 2551","Esperanza","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sarmiento+2551%2C+Esperanza%2C+Argentina","0","NaN"
"432","http://www.alternativateatral.com.ar/espacio4916-plaza-central","PLAZA CENTRAL","--","Felicia","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Felicia%2C+Argentina","0","NaN"
"433","http://www.alternativateatral.com.ar/espacio1631-sala-cultural-municipal","SALA CULTURAL MUNICIPAL","San Martín y Buenos Aires","Firmat","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+y+Buenos+Aires%2C+Firmat%2C+Argentina","0","NaN"
"434","http://www.alternativateatral.com.ar/espacio7256-casa-de-la-historia-y-la-cultura-del-bicentenario","CASA DE LA HISTORIA Y LA CULTURA DEL BICENTENARIO","Blvd. Pasteur 456","Galvez","Santa Fe","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Blvd%2E+Pasteur+456%2C+Galvez%2C+Argentina","0","NaN"
"435","http://www.alternativateatral.com.ar/espacio3798-sociedad-italiana-hersilia","SOCIEDAD ITALIANA HERSILIA","Av. Colón s/n","Hersilia","Santa Fe","Argentina","03491- 494348","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Col%C3%B3n+s%2Fn%2C+Hersilia%2C+Argentina","0","NaN"
